brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,Hue,Saturation,Value
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Truffle 6W2 (very deep coffee w/ warm undertones),https://images.ulta.com/is/image/Ulta/2549924sw?$50px$,Truffle 6W2 (very deep coffee w/ warm undertones),Truffle,6W2,RGB,#713E2A,11,160,0.44313725490196076
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Sienna 6N2 (very deep auburn w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2528178sw?$50px$,Sienna 6N2 (very deep auburn w/ neutral undertones),Sienna,6N2,RGB,#663727,10,157,0.4
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Espresso 6N1 (deep caramel w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2529030sw?$50px$,Espresso 6N1 (deep caramel w/ neutral undertones),Espresso,6N1,RGB,#643927,12,155,0.39215686274509803
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Mahogany 6C1 (deep auburn w/ cool undertones),https://images.ulta.com/is/image/Ulta/2528179sw?$50px$,Mahogany 6C1 (deep auburn w/ cool undertones),Mahogany,6C1,RGB,#5B332A,7,137,0.3568627450980392
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Tonka 6W3 (deepest mahogany w/ warm undertones),https://images.ulta.com/is/image/Ulta/2549918sw?$50px$,Tonka 6W3 (deepest mahogany w/ warm undertones),Tonka,6W3,RGB,#5B3429,9,140,0.3568627450980392
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Cacao 6C2 (very deep espresso w/ cool undertones),https://images.ulta.com/is/image/Ulta/2528180sw?$50px$,Cacao 6C2 (very deep espresso w/ cool undertones),Cacao,6C2,RGB,#4F322C,7,112,0.30980392156862746
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,"Chestnut 6C3 (deepest, rich espresso w/ cool undertones)",https://images.ulta.com/is/image/Ulta/2529031sw?$50px$,"Chestnut 6C3 (deepest, rich espresso w/ cool undertones)",Chestnut,6C3,RGB,#472D29,5,107,0.2784313725490196
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 3 (light/neutral)  selected,https://images.ulta.com/is/image/Ulta/2562480sw?$tn$,Shade 3 (light/neutral),,Shade 3,RGB,#E8C3A0,20,79,0.9098039215686274
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 1 (fair cool),https://images.ulta.com/is/image/Ulta/2562479sw?$50px$,Shade 1 (fair cool),,Shade 1,RGB,#F0D2B5,20,62,0.9411764705882353
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 2 (light/warm),https://images.ulta.com/is/image/Ulta/2562478sw?$50px$,Shade 2 (light/warm),,Shade 2,RGB,#F1CB9E,23,87,0.9450980392156862
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 4 (medium/neutral),https://images.ulta.com/is/image/Ulta/2562475sw?$50px$,Shade 4 (medium/neutral),,Shade 4,RGB,#EAB88B,20,103,0.9176470588235294
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 5 (medium/neutral warm),https://images.ulta.com/is/image/Ulta/2562477sw?$50px$,Shade 5 (medium/neutral warm),,Shade 5,RGB,#DEAF7F,21,109,0.8705882352941177
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 6 (medium/warm),https://images.ulta.com/is/image/Ulta/2562476sw?$50px$,Shade 6 (medium/warm),,Shade 6,RGB,#DDAF76,23,118,0.8666666666666667
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 7 (medium/tan neutral),https://images.ulta.com/is/image/Ulta/2562483sw?$50px$,Shade 7 (medium/tan neutral),,Shade 7,RGB,#D9A76E,22,125,0.8509803921568627
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 8 (tan/warm),https://images.ulta.com/is/image/Ulta/2562481sw?$50px$,Shade 8 (tan/warm),,Shade 8,RGB,#CA986D,19,117,0.792156862745098
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 9 (deep/neutral warm),https://images.ulta.com/is/image/Ulta/2562486sw?$50px$,Shade 9 (deep/neutral warm),,Shade 9,RGB,#B87B52,17,141,0.7215686274509804
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 10 (deep/warm),https://images.ulta.com/is/image/Ulta/2562482sw?$50px$,Shade 10 (deep/warm),,Shade 10,RGB,#AC6C44,16,154,0.6745098039215687
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 11 (deep/neutral),https://images.ulta.com/is/image/Ulta/2562491sw?$50px$,Shade 11 (deep/neutral),,Shade 11,RGB,#9D6743,17,146,0.615686274509804
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 12 (dark/neutral),https://images.ulta.com/is/image/Ulta/2562485sw?$50px$,Shade 12 (dark/neutral),,Shade 12,RGB,#835138,14,145,0.5137254901960784
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 1 - Fair Cool  selected,https://images.ulta.com/is/image/Ulta/2547818sw?$tn$,Shade 1 - Fair Cool,Fair Cool,Shade 1,RGB,#EACFB7,20,55,0.9176470588235294
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 2 - Light Warm,https://images.ulta.com/is/image/Ulta/2547823sw?$50px$,Shade 2 - Light Warm,Light Warm,Shade 2,RGB,#F7D3B3,19,70,0.9686274509803922
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 3 - Light Neutral Warm,https://images.ulta.com/is/image/Ulta/2547822sw?$50px$,Shade 3 - Light Neutral Warm,Light Neutral Warm,Shade 3,RGB,#E9C7A4,21,75,0.9137254901960784
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 4 - Medium Neutral,https://images.ulta.com/is/image/Ulta/2547831sw?$50px$,Shade 4 - Medium Neutral,Medium Neutral,Shade 4,RGB,#D0B099,17,67,0.8156862745098039
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2547830sw?$50px$,Shade 5- Medium Neutral Warm,Shade   Medium Neutral Warm,5,RGB,#DCB590,20,88,0.8627450980392157
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 6 - Medium Warm,https://images.ulta.com/is/image/Ulta/2547829sw?$50px$,Shade 6 - Medium Warm,Medium Warm,Shade 6,RGB,#D5A575,21,114,0.8352941176470589
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 7 - Medium-Tan Neutral,https://images.ulta.com/is/image/Ulta/2547826sw?$50px$,Shade 7 - Medium-Tan Neutral,Medium-Tan Neutral,Shade 7,RGB,#C88C3F,23,174,0.7843137254901961
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 8 - Tan Warm,https://images.ulta.com/is/image/Ulta/2547838sw?$50px$,Shade 8 - Tan Warm,Tan Warm,Shade 8,RGB,#AB6939,17,170,0.6705882352941176
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 9 - Deep Neutral,https://images.ulta.com/is/image/Ulta/2547827sw?$50px$,Shade 9 - Deep Neutral,Deep Neutral,Shade 9,RGB,#8D5D35,19,159,0.5529411764705883
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 10 - Deep Warm,https://images.ulta.com/is/image/Ulta/2547840sw?$50px$,Shade 10 - Deep Warm,Deep Warm,Shade 10,RGB,#914D26,15,188,0.5686274509803921
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 11 - Dark Neutral,https://images.ulta.com/is/image/Ulta/2547836sw?$50px$,Shade 11 - Dark Neutral,Dark Neutral,Shade 11,RGB,#6E452B,16,155,0.43137254901960786
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 12 - Dark Warm,https://images.ulta.com/is/image/Ulta/2547828sw?$50px$,Shade 12 - Dark Warm,Dark Warm,Shade 12,RGB,#83503F,10,132,0.5137254901960784
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 1 - Fair Cool  selected,https://images.ulta.com/is/image/Ulta/2546882sw?$tn$,Shade 1 - Fair Cool,Fair Cool,Shade 1,RGB,#E3CFB7,23,49,0.8901960784313725
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 2 - Light Neutral,https://images.ulta.com/is/image/Ulta/2546886sw?$50px$,Shade 2 - Light Neutral,Light Neutral,Shade 2,RGB,#EDD2B5,22,60,0.9294117647058824
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 3 - Light Neutral Warm,https://images.ulta.com/is/image/Ulta/2546884sw?$50px$,Shade 3 - Light Neutral Warm,Light Neutral Warm,Shade 3,RGB,#DFC7A5,24,66,0.8745098039215686
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 4 - Medium Neutral,https://images.ulta.com/is/image/Ulta/2546883sw?$50px$,Shade 4 - Medium Neutral,Medium Neutral,Shade 4,RGB,#C7AE98,19,60,0.7803921568627451
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2546885sw?$50px$,Shade 5- Medium Neutral Warm,Shade   Medium Neutral Warm,5,RGB,#DAB48A,22,93,0.8549019607843137
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 6 - Medium Warm,https://images.ulta.com/is/image/Ulta/2546889sw?$50px$,Shade 6 - Medium Warm,Medium Warm,Shade 6,RGB,#D0A270,22,117,0.8156862745098039
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 7 - Medium-Tan Neutral,https://images.ulta.com/is/image/Ulta/2546890sw?$50px$,Shade 7 - Medium-Tan Neutral,Medium-Tan Neutral,Shade 7,RGB,#C39E68,25,118,0.7647058823529411
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 8 - Tan Warm,https://images.ulta.com/is/image/Ulta/2546887sw?$50px$,Shade 8 - Tan Warm,Tan Warm,Shade 8,RGB,#B48E69,20,106,0.7058823529411765
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 9 - Deep Neutral,https://images.ulta.com/is/image/Ulta/2546888sw?$50px$,Shade 9 - Deep Neutral,Deep Neutral,Shade 9,RGB,#B78145,22,158,0.7176470588235294
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 10 - Deep Warm,https://images.ulta.com/is/image/Ulta/2546948sw?$50px$,Shade 10 - Deep Warm,Deep Warm,Shade 10,RGB,#946542,18,141,0.5803921568627451
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 11 - Dark Neutral,https://images.ulta.com/is/image/Ulta/2546950sw?$50px$,Shade 11 - Dark Neutral,Dark Neutral,Shade 11,RGB,#926738,22,157,0.5725490196078431
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 12 - Dark Warm,https://images.ulta.com/is/image/Ulta/2546952sw?$50px$,Shade 12 - Dark Warm,Dark Warm,Shade 12,RGB,#7F5739,18,140,0.4980392156862745
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Fair (very fair skin w/ warm yellow undertone)  selected,https://images.ulta.com/is/image/Ulta/2264063sw?$tn$,Fair (very fair skin w/ warm yellow undertone),Fair,,RGB,#F9EFE3,23,22,0.9764705882352941
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Fair Light (fair skin w/ cool pink undertone),https://images.ulta.com/is/image/Ulta/2533844sw?$50px$,Fair Light (fair skin w/ cool pink undertone),Fair Light,,RGB,#FCEBDB,20,33,0.9882352941176471
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Light (light skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264064sw?$50px$,Light (light skin w/ warm yellow undertone),Light,,RGB,#FBE6D1,21,42,0.984313725490196
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Light Medium (light to medium skin w/ cool pink undertone),https://images.ulta.com/is/image/Ulta/2533868sw?$50px$,Light Medium (light to medium skin w/ cool pink undertone),Light Medium,,RGB,#F6CEAB,19,77,0.9647058823529412
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Medium (medium skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264065sw?$50px$,Medium (medium skin w/ warm yellow undertone),Medium,,RGB,#EEC7A0,21,83,0.9333333333333333
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Neutral Medium (medium skin w/ clean neutral undertone),https://images.ulta.com/is/image/Ulta/2533859sw?$50px$,Neutral Medium (medium skin w/ clean neutral undertone),Neutral Medium,,RGB,#F1C09B,18,90,0.9450980392156862
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Medium Tan (medium to tan skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2509231sw?$50px$,Medium Tan (medium to tan skin w/ warm yellow undertone),Medium Tan,,RGB,#E0AE86,18,102,0.8784313725490196
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Neutral Tan (tan skin w/ clean neutral undertone),https://images.ulta.com/is/image/Ulta/2533849sw?$50px$,Neutral Tan (tan skin w/ clean neutral undertone),Neutral Tan,,RGB,#E6A77C,17,117,0.9019607843137255
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Tan (tan skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264066sw?$50px$,Tan (tan skin w/ warm yellow undertone),Tan,,RGB,#E1965E,18,148,0.8823529411764706
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Rich (tan to deep skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2509232sw?$50px$,Rich (tan to deep skin w/ warm yellow undertone),Rich,,RGB,#C6713E,15,175,0.7764705882352941
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Rich Honey (deep skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2533843sw?$50px$,Rich Honey (deep skin w/ warm yellow undertone),Rich Honey,,RGB,#9E502B,13,185,0.6196078431372549
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Deep (deep skin w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2509233sw?$50px$,Deep (deep skin w/ neutral undertone),Deep,,RGB,#85412F,8,164,0.5215686274509804
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Medium Neutral 33 (medium complexion with subtle neutral pink undertone)  selected,https://images.ulta.com/is/image/Ulta/2568662sw?$tn$,Medium Neutral 33 (medium complexion with subtle neutral pink undertone),Medium Neutral,33,RGB,#D9A681,17,103,0.8509803921568627
